mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
3,C01_01_0,,2023-06-21T12:57:51+00:00,media/C01_01_0_1606_1.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:21 14:57:51"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:21 14:57:51"", ""DateTimeDigitized"": ""2023:06:21 14:57:51"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.00075640869140625"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
8,C01_01_0,,2023-06-22T10:35:26+00:00,media/C01_01_0_2902_2.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:22 12:35:26"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:22 12:35:26"", ""DateTimeDigitized"": ""2023:06:22 12:35:26"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.00226922607421875"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
9,C01_01_0,,2023-06-20T16:11:55+00:00,media/C01_01_0_361_1.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:20 18:11:55"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:20 18:11:55"", ""DateTimeDigitized"": ""2023:06:20 18:11:55"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.00235821533203125"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
14,C01_01_0,,2023-06-23T07:03:22+00:00,media/C01_01_0_4129_2.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:23 09:03:22"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:23 09:03:22"", ""DateTimeDigitized"": ""2023:06:23 09:03:22"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.00075640869140625"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
22,C01_01_0,,2023-06-24T08:46:39+00:00,media/C01_01_0_5671_2.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:24 10:46:39"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:24 10:46:39"", ""DateTimeDigitized"": ""2023:06:24 10:46:39"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.00057843017578125"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
27,C01_01_0,,2023-06-24T14:19:00+00:00,media/C01_01_0_6004_1.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:24 16:19:00"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:24 16:19:00"", ""DateTimeDigitized"": ""2023:06:24 16:19:00"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.0038265380859375"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
29,C01_01_0,,2023-06-25T02:03:07+00:00,media/C01_01_0_6708_1.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:25 04:03:07"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:25 04:03:07"", ""DateTimeDigitized"": ""2023:06:25 04:03:07"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 1, ""FocalLength"": ""3.0"", ""ColorSpace"": 1, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 1, ""ExposureTime"": ""0.06598553466796875"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 1, ""ISOSpeedRatings"": 106, ""ExposureMode"": 1, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
30,C01_01_0,,2023-06-25T02:04:07+00:00,media/C01_01_0_6708_2.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:25 04:04:07"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:25 04:04:07"", ""DateTimeDigitized"": ""2023:06:25 04:04:07"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 1, ""FocalLength"": ""3.0"", ""ColorSpace"": 1, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 1, ""ExposureTime"": ""0.06598553466796875"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 1, ""ISOSpeedRatings"": 106, ""ExposureMode"": 1, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
35,C01_01_0,,2023-06-25T08:08:14+00:00,media/C01_01_0_7072_2.jpg,True,,image/jpeg,"{""EXIF"": {""GPSInfo"": {""0"": ""b'\\x02\\x02\\x00\\x00'"", ""1"": ""N"", ""2"": [""0.0"", ""0.0"", ""0.0""], ""3"": ""E"", ""4"": [""0.0"", ""0.0"", ""0.0""], ""5"": ""b'\\x00'"", ""6"": ""nan"", ""7"": [""15.0"", ""35.0"", ""12.0""], ""8"": ""2,7,14,15,16\u0000\u0000\u0000"", ""9"": ""A"", ""10"": ""2"", ""11"": ""nan"", ""12"": ""K"", ""13"": ""nan"", ""14"": ""T"", ""15"": ""nan"", ""16"": ""T"", ""17"": ""nan"", ""18"": ""        "", ""19"": ""N"", ""20"": [""0.0"", ""0.0"", ""0.0""], ""21"": ""W"", ""22"": [""0.0"", ""0.0"", ""0.0""], ""23"": ""T"", ""24"": ""nan"", ""25"": ""K"", ""26"": ""nan"", ""29"": ""2008:06:04"", ""30"": 0, ""31"": ""nan""}, ""ResolutionUnit"": 2, ""ExifOffset"": 830, ""ImageDescription"": ""WINGSCAPES TIMELAPSE CAMERA     "", ""Make"": ""WINGSCAPES      "", ""Model"": ""TLCAM PRO   "", ""Software"": ""Ver 2.0"", ""Orientation"": 35, ""DateTime"": ""2023:06:25 10:08:14"", ""YCbCrPositioning"": 2, ""Copyright"": ""Copyright 2012 "", ""XResolution"": ""96.0"", ""YResolution"": ""96.0"", ""CompressedBitsPerPixel"": ""2.8"", ""DateTimeOriginal"": ""2023:06:25 10:08:14"", ""DateTimeDigitized"": ""2023:06:25 10:08:14"", ""ShutterSpeedValue"": ""0.0"", ""ApertureValue"": ""3.0"", ""ExposureBiasValue"": ""3.0"", ""MaxApertureValue"": ""3.0"", ""MeteringMode"": 1, ""LightSource"": 0, ""Flash"": 0, ""FocalLength"": ""3.0"", ""ColorSpace"": 0, ""ExifImageWidth"": 4224, ""SceneCaptureType"": 0, ""ExifImageHeight"": 2376, ""Contrast"": 0, ""Saturation"": 0, ""Sharpness"": 0, ""SensingMethod"": 0, ""ExposureTime"": ""0.00137933349609375"", ""ExifInteroperabilityOffset"": 2254, ""FNumber"": ""2.8"", ""ExposureProgram"": 35, ""CustomRendered"": 0, ""ISOSpeedRatings"": 100, ""ExposureMode"": 0, ""SensitivityType"": 35, ""StandardOutputSensitivity"": 33685504, ""RecommendedExposureIndex"": 33685504, ""ISOSpeed"": 33685504, ""ISOSpeedLatitudeyyy"": 33685504, ""ISOSpeedLatitudezzz"": 33685504, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""nan"", ""CameraOwnerName"": ""                "", ""BodySerialNumber"": ""01234567890123456789"", ""FocalLengthIn35mmFilm"": 0, ""LensSpecification"": [""2.0"", ""3.0"", ""4.0"", ""5.0""], ""LensMake"": ""                "", ""LensModel"": ""           "", ""LensSerialNumber"": ""01234567890123456789""}}",,
