mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
5mp_010421_19_50_19_792329,dep13,timeLapse,2021-04-01T19:50:20+02:00,media/5mp_010421_19_50_19_792329.jpg,True,5mp_010421_19_50_19_792329.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 19:50:20"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 19:50:20"", ""DateTimeDigitized"": ""2021:04:01 19:50:20"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_15_03_360419,dep13,timeLapse,2021-04-01T20:15:03+02:00,media/5mp_010421_20_15_03_360419.jpg,True,5mp_010421_20_15_03_360419.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:15:03"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:15:03"", ""DateTimeDigitized"": ""2021:04:01 20:15:03"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_15_06_214619,dep13,timeLapse,2021-04-01T20:15:06+02:00,media/5mp_010421_20_15_06_214619.jpg,True,5mp_010421_20_15_06_214619.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:15:06"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:15:06"", ""DateTimeDigitized"": ""2021:04:01 20:15:06"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_15_08_839470,dep13,timeLapse,2021-04-01T20:15:09+02:00,media/5mp_010421_20_15_08_839470.jpg,True,5mp_010421_20_15_08_839470.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:15:09"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:15:09"", ""DateTimeDigitized"": ""2021:04:01 20:15:09"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_17_22_155405,dep13,timeLapse,2021-04-01T20:17:22+02:00,media/5mp_010421_20_17_22_155405.jpg,True,5mp_010421_20_17_22_155405.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:17:22"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:17:22"", ""DateTimeDigitized"": ""2021:04:01 20:17:22"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 200, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_17_41_254825,dep13,timeLapse,2021-04-01T20:17:41+02:00,media/5mp_010421_20_17_41_254825.jpg,True,5mp_010421_20_17_41_254825.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:17:41"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:17:41"", ""DateTimeDigitized"": ""2021:04:01 20:17:41"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_24_08_417838,dep13,timeLapse,2021-04-01T20:24:09+02:00,media/5mp_010421_20_24_08_417838.jpg,True,5mp_010421_20_24_08_417838.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:24:09"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:24:09"", ""DateTimeDigitized"": ""2021:04:01 20:24:09"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 160, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_28_22_435488,dep13,timeLapse,2021-04-01T20:28:23+02:00,media/5mp_010421_20_28_22_435488.jpg,True,5mp_010421_20_28_22_435488.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:28:23"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:28:23"", ""DateTimeDigitized"": ""2021:04:01 20:28:23"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 160, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_28_24_924066,dep13,timeLapse,2021-04-01T20:28:25+02:00,media/5mp_010421_20_28_24_924066.jpg,True,5mp_010421_20_28_24_924066.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:28:25"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:28:25"", ""DateTimeDigitized"": ""2021:04:01 20:28:25"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 160, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_42_08_908981,dep13,timeLapse,2021-04-01T20:42:09+02:00,media/5mp_010421_20_42_08_908981.jpg,True,5mp_010421_20_42_08_908981.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:42:09"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:42:09"", ""DateTimeDigitized"": ""2021:04:01 20:42:09"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 160, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_42_10_229486,dep13,timeLapse,2021-04-01T20:42:10+02:00,media/5mp_010421_20_42_10_229486.jpg,True,5mp_010421_20_42_10_229486.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:42:10"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:42:10"", ""DateTimeDigitized"": ""2021:04:01 20:42:10"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 160, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_010421_20_42_12_769654,dep13,timeLapse,2021-04-01T20:42:13+02:00,media/5mp_010421_20_42_12_769654.jpg,True,5mp_010421_20_42_12_769654.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:01 20:42:13"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:01 20:42:13"", ""DateTimeDigitized"": ""2021:04:01 20:42:13"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 160, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_160421_01_38_39_234378,dep14,timeLapse,2021-04-16T01:38:39+02:00,media/5mp_160421_01_38_39_234378.jpg,True,5mp_160421_01_38_39_234378.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:16 01:38:39"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:16 01:38:39"", ""DateTimeDigitized"": ""2021:04:16 01:38:39"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_160421_01_47_54_143243,dep14,timeLapse,2021-04-16T01:47:54+02:00,media/5mp_160421_01_47_54_143243.jpg,True,5mp_160421_01_47_54_143243.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:16 01:47:54"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:16 01:47:54"", ""DateTimeDigitized"": ""2021:04:16 01:47:54"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 908, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_160421_02_31_36_677242,dep14,timeLapse,2021-04-16T02:31:37+02:00,media/5mp_160421_02_31_36_677242.jpg,True,5mp_160421_02_31_36_677242.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:04:16 02:31:37"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:04:16 02:31:37"", ""DateTimeDigitized"": ""2021:04:16 02:31:37"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 910, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 125, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_20_35_875006,dep15,timeLapse,2021-05-30T09:20:36+02:00,media/5mp_300521_09_20_35_875006.jpg,True,5mp_300521_09_20_35_875006.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:20:36"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:20:36"", ""DateTimeDigitized"": ""2021:05:30 09:20:36"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_20_37_120757,dep15,timeLapse,2021-05-30T09:20:37+02:00,media/5mp_300521_09_20_37_120757.jpg,True,5mp_300521_09_20_37_120757.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:20:37"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:20:37"", ""DateTimeDigitized"": ""2021:05:30 09:20:37"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_20_40_848654,dep15,timeLapse,2021-05-30T09:20:41+02:00,media/5mp_300521_09_20_40_848654.jpg,True,5mp_300521_09_20_40_848654.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:20:41"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:20:41"", ""DateTimeDigitized"": ""2021:05:30 09:20:41"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_20_43_336358,dep15,timeLapse,2021-05-30T09:20:43+02:00,media/5mp_300521_09_20_43_336358.jpg,True,5mp_300521_09_20_43_336358.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:20:43"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:20:43"", ""DateTimeDigitized"": ""2021:05:30 09:20:43"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_20_52_042359,dep15,timeLapse,2021-05-30T09:20:52+02:00,media/5mp_300521_09_20_52_042359.jpg,True,5mp_300521_09_20_52_042359.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:20:52"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:20:52"", ""DateTimeDigitized"": ""2021:05:30 09:20:52"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_20_58_254525,dep15,timeLapse,2021-05-30T09:20:58+02:00,media/5mp_300521_09_20_58_254525.jpg,True,5mp_300521_09_20_58_254525.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:20:58"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:20:58"", ""DateTimeDigitized"": ""2021:05:30 09:20:58"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_21_10_968278,dep15,timeLapse,2021-05-30T09:21:11+02:00,media/5mp_300521_09_21_10_968278.jpg,True,5mp_300521_09_21_10_968278.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:21:11"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:21:11"", ""DateTimeDigitized"": ""2021:05:30 09:21:11"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_21_17_478949,dep15,timeLapse,2021-05-30T09:21:18+02:00,media/5mp_300521_09_21_17_478949.jpg,True,5mp_300521_09_21_17_478949.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:21:18"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:21:18"", ""DateTimeDigitized"": ""2021:05:30 09:21:18"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_21_18_795215,dep15,timeLapse,2021-05-30T09:21:19+02:00,media/5mp_300521_09_21_18_795215.jpg,True,5mp_300521_09_21_18_795215.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:21:19"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:21:19"", ""DateTimeDigitized"": ""2021:05:30 09:21:19"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_21_20_121615,dep15,timeLapse,2021-05-30T09:21:20+02:00,media/5mp_300521_09_21_20_121615.jpg,True,5mp_300521_09_21_20_121615.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:21:20"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:21:20"", ""DateTimeDigitized"": ""2021:05:30 09:21:20"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_21_23_225167,dep15,timeLapse,2021-05-30T09:21:23+02:00,media/5mp_300521_09_21_23_225167.jpg,True,5mp_300521_09_21_23_225167.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:21:23"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:21:23"", ""DateTimeDigitized"": ""2021:05:30 09:21:23"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_21_26_953813,dep15,timeLapse,2021-05-30T09:21:27+02:00,media/5mp_300521_09_21_26_953813.jpg,True,5mp_300521_09_21_26_953813.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:21:27"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:21:27"", ""DateTimeDigitized"": ""2021:05:30 09:21:27"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_23_27_623774,dep15,timeLapse,2021-05-30T09:23:28+02:00,media/5mp_300521_09_23_27_623774.jpg,True,5mp_300521_09_23_27_623774.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:23:28"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:23:28"", ""DateTimeDigitized"": ""2021:05:30 09:23:28"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_23_30_109990,dep15,timeLapse,2021-05-30T09:23:30+02:00,media/5mp_300521_09_23_30_109990.jpg,True,5mp_300521_09_23_30_109990.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:23:30"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:23:30"", ""DateTimeDigitized"": ""2021:05:30 09:23:30"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_23_32_607975,dep15,timeLapse,2021-05-30T09:23:33+02:00,media/5mp_300521_09_23_32_607975.jpg,True,5mp_300521_09_23_32_607975.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:23:33"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:23:33"", ""DateTimeDigitized"": ""2021:05:30 09:23:33"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_23_33_853598,dep15,timeLapse,2021-05-30T09:23:34+02:00,media/5mp_300521_09_23_33_853598.jpg,True,5mp_300521_09_23_33_853598.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:23:34"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:23:34"", ""DateTimeDigitized"": ""2021:05:30 09:23:34"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 250, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
5mp_300521_09_24_39_795021,dep15,timeLapse,2021-05-30T09:24:40+02:00,media/5mp_300521_09_24_39_795021.jpg,True,5mp_300521_09_24_39_795021.jpg,image/jpeg,"{""ImageWidth"": 1280, ""ImageLength"": 960, ""ResolutionUnit"": 2, ""ExifOffset"": 192, ""Make"": ""RaspberryPi"", ""Model"": ""RP_ov5647"", ""DateTime"": ""2021:05:30 09:24:40"", ""YCbCrPositioning"": 1, ""DateTimeOriginal"": ""2021:05:30 09:24:40"", ""DateTimeDigitized"": ""2021:05:30 09:24:40"", ""MeteringMode"": 2, ""Flash"": 0, ""ColorSpace"": 1, ""ExifImageWidth"": 1280, ""ExifInteroperabilityOffset"": 902, ""ExifImageHeight"": 960, ""ExposureProgram"": 3, ""ISOSpeedRatings"": 320, ""ExposureMode"": 0, ""WhiteBalance"": 0}",,
